guess,yellow_one,yellow_two,yellow_three,yellow_four,yellow_five,green_one,green_two,green_three,green_four,green_five
nisse,0.816414686825054,0.35334773218142546,0.06436285097192225,0.006047516198704104,0.0,0.33520518358531315,0.054859611231101515,0.004751619870410367,0.0,0.0
nisus,0.6954643628509719,0.249244060475162,0.035421166306695465,0.0012958963282937365,0.0,0.16976241900647948,0.017710583153347732,0.0012958963282937365,0.0,0.0
niter,0.8833693304535637,0.5563714902807775,0.16285097192224623,0.019438444924406047,0.0008639308855291577,0.27257019438444924,0.08898488120950324,0.01814254859611231,0.00043196544276457883,0.0
nites,0.8691144708423326,0.49546436285097195,0.14600431965442764,0.01727861771058315,0.00043196544276457883,0.2613390928725702,0.042332613390928725,0.00043196544276457883,0.0,0.0
nitid,0.6742980561555075,0.25183585313174944,0.038876889848812095,0.0,0.0,0.23498920086393088,0.03282937365010799,0.002591792656587473,0.0,0.0
niton,0.7412526997840173,0.30280777537796977,0.048812095032397404,0.003023758099352052,0.0,0.22980561555075593,0.03282937365010799,0.0017278617710583153,0.0,0.0
nitre,0.8833693304535637,0.5563714902807775,0.16285097192224623,0.019438444924406047,0.0008639308855291577,0.35507559395248384,0.042332613390928725,0.002591792656587473,0.0,0.0
nitro,0.8539956803455723,0.46997840172786176,0.12267818574514039,0.010367170626349892,0.00043196544276457883,0.2168466522678186,0.022894168466522678,0.0021598272138228943,0.0,0.0
nitry,0.8444924406047517,0.40993520518358534,0.08682505399568036,0.005615550755939525,0.0,0.31490280777537794,0.054427645788336934,0.004751619870410367,0.0,0.0
nitty,0.7002159827213823,0.24751619870410368,0.03628509719222462,0.0012958963282937365,0.0,0.30064794816414686,0.05529157667386609,0.010367170626349892,0.0021598272138228943,0.0
nival,0.7978401727861771,0.3727861771058315,0.07300215982721382,0.009935205183585314,0.00043196544276457883,0.2185745140388769,0.03801295896328294,0.004751619870410367,0.0008639308855291577,0.0
nixed,0.7637149028077753,0.311879049676026,0.06911447084233262,0.0038876889848812094,0.00043196544276457883,0.25615550755939526,0.038876889848812095,0.0017278617710583153,0.0,0.0
nixer,0.8311015118790498,0.4220302375809935,0.08898488120950324,0.008639308855291577,0.0,0.2470842332613391,0.07688984881209504,0.012526997840172785,0.0008639308855291577,0.0
nixes,0.8177105831533479,0.36112311015118786,0.06997840172786177,0.00734341252699784,0.0,0.23369330453563716,0.02591792656587473,0.0017278617710583153,0.0,0.0
nixie,0.7252699784017278,0.22980561555075593,0.03326133909287257,0.0008639308855291577,0.0,0.3278617710583153,0.03023758099352052,0.0012958963282937365,0.00043196544276457883,0.0
nizam,0.7434125269978401,0.27213822894168466,0.03585313174946004,0.0021598272138228943,0.0,0.183585313174946,0.012958963282937365,0.0,0.0,0.0
nkosi,0.7701943844492442,0.3209503239740821,0.0673866090712743,0.0034557235421166306,0.0,0.19308855291576674,0.010799136069114472,0.00043196544276457883,0.0,0.0
noahs,0.8401727861771059,0.41900647948164144,0.08725701943844492,0.005183585313174946,0.0,0.28077753779697623,0.015982721382289417,0.0,0.0,0.0
nobby,0.6224622030237581,0.17883369330453566,0.021166306695464362,0.0012958963282937365,0.0,0.2842332613390929,0.03844492440604752,0.004319654427645789,0.0017278617710583153,0.0
nocks,0.7226781857451403,0.2924406047516199,0.05658747300215983,0.004319654427645789,0.0,0.18488120950323975,0.013822894168466524,0.0012958963282937365,0.0,0.0
nodal,0.8436285097192225,0.40863930885529154,0.10107991360691145,0.00734341252699784,0.0,0.25658747300215984,0.04060475161987041,0.009071274298056157,0.00043196544276457883,0.0
noddy,0.6354211663066954,0.19913606911447085,0.03282937365010799,0.0008639308855291577,0.0,0.2920086393088553,0.05226781857451404,0.01123110151187905,0.00043196544276457883,0.0
nodes,0.8704103671706264,0.43153347732181424,0.10064794816414686,0.008639308855291577,0.0,0.2781857451403888,0.04146868250539957,0.0021598272138228943,0.0,0.0
nodus,0.761987041036717,0.3269978401727861,0.057883369330453564,0.005183585313174946,0.00043196544276457883,0.2004319654427646,0.017710583153347732,0.0017278617710583153,0.0,0.0
noels,0.9002159827213823,0.4997840172786177,0.12095032397408208,0.010367170626349892,0.0,0.2734341252699784,0.024190064794816415,0.0008639308855291577,0.0,0.0
noggs,0.6704103671706263,0.22203023758099352,0.032397408207343416,0.0,0.0,0.19352051835853132,0.019438444924406047,0.0008639308855291577,0.0,0.0
nohow,0.5857451403887689,0.16760259179265657,0.02203023758099352,0.00043196544276457883,0.0,0.1913606911447084,0.013390928725701945,0.0,0.0,0.0
noils,0.8384449244060476,0.42332613390928725,0.08682505399568034,0.006047516198704104,0.0,0.30280777537796977,0.031965442764578834,0.0021598272138228943,0.0,0.0
noily,0.8103671706263499,0.3775377969762419,0.07602591792656586,0.0038876889848812094,0.0,0.38876889848812096,0.08034557235421168,0.008639308855291577,0.0008639308855291577,0.0
noint,0.7412526997840173,0.30280777537796977,0.048812095032397404,0.003023758099352052,0.0,0.3615550755939525,0.06825053995680345,0.008639308855291577,0.0008639308855291577,0.0
noirs,0.8639308855291576,0.457451403887689,0.10496760259179266,0.009935205183585313,0.0,0.30669546436285094,0.025053995680345574,0.0008639308855291577,0.0,0.0
noles,0.9002159827213823,0.4997840172786177,0.12095032397408208,0.010367170626349892,0.0,0.2941684665226782,0.042332613390928725,0.0012958963282937365,0.0,0.0
nolls,0.7563714902807775,0.2812095032397408,0.03714902807775378,0.00043196544276457883,0.0,0.23801295896328292,0.02937365010799136,0.003023758099352052,0.0,0.0
nolos,0.7563714902807775,0.2812095032397408,0.03714902807775378,0.00043196544276457883,0.0,0.232829373650108,0.02332613390928726,0.0012958963282937365,0.0,0.0
nomas,0.8302375809935205,0.4008639308855292,0.08120950323974083,0.0038876889848812094,0.00043196544276457883,0.22634989200863934,0.021166306695464362,0.0008639308855291577,0.00043196544276457883,0.0
nomen,0.7935205183585314,0.27473002159827214,0.041900647948164144,0.003023758099352052,0.0,0.29848812095032395,0.05053995680345573,0.006911447084233261,0.00043196544276457883,0.0
nomes,0.8691144708423326,0.411231101511879,0.09071274298056155,0.009071274298056155,0.0,0.2760259179265659,0.03714902807775378,0.002591792656587473,0.0,0.0
nomic,0.7498920086393088,0.3136069114470842,0.061771058315334776,0.004751619870410367,0.0,0.2125269978401728,0.02678185745140389,0.004751619870410367,0.00043196544276457883,0.0
nomoi,0.6807775377969763,0.22332613390928724,0.031965442764578834,0.00043196544276457883,0.0,0.20863930885529158,0.01555075593952484,0.00043196544276457883,0.0,0.0
nomos,0.6755939524838014,0.22159827213822897,0.026349892008639308,0.00043196544276457883,0.0,0.216414686825054,0.018574514038876888,0.00043196544276457883,0.0,0.0
nonas,0.8004319654427646,0.3390928725701944,0.04665226781857452,0.0017278617710583153,0.0,0.2518358531317495,0.028077753779697626,0.002591792656587473,0.0,0.0
nonce,0.8090712742980563,0.31576673866090715,0.05010799136069114,0.003023758099352052,0.0,0.3779697624190064,0.059611231101511876,0.007775377969762419,0.0,0.0
nones,0.8375809935205184,0.3460043196544277,0.06436285097192225,0.0034557235421166306,0.0,0.30107991360691144,0.045356371490280774,0.003023758099352052,0.0,0.0
nonet,0.8285097192224622,0.3822894168466523,0.0591792656587473,0.002591792656587473,0.0,0.3740820734341253,0.06479481641468683,0.004319654427645789,0.0,0.0
nongs,0.6704103671706263,0.22203023758099352,0.032397408207343416,0.0,0.0,0.21252699784017282,0.031101511879049675,0.0012958963282937365,0.0,0.0
nonis,0.7468682505399569,0.28207343412527,0.04362850971922246,0.0021598272138228943,0.0,0.25140388768898486,0.026781857451403886,0.0021598272138228943,0.0,0.0
nonny,0.5663066954643627,0.13218142548596112,0.009935205183585313,0.0,0.0,0.35766738660907127,0.06652267818574514,0.00734341252699784,0.0008639308855291577,0.0
nonyl,0.7123110151187905,0.24319654427645787,0.031965442764578834,0.0008639308855291577,0.0,0.23498920086393088,0.028509719222462204,0.0017278617710583153,0.0,0.0
noobs,0.6751619870410367,0.21123110151187904,0.02332613390928726,0.0008639308855291577,0.0,0.2453563714902808,0.021598272138228944,0.0008639308855291577,0.0,0.0
nooit,0.7412526997840173,0.30280777537796977,0.048812095032397404,0.003023758099352052,0.0,0.36241900647948166,0.054427645788336934,0.002591792656587473,0.0,0.0
nooks,0.6483801295896329,0.20777537796976242,0.026349892008639308,0.0,0.0,0.2570194384449244,0.023758099352051833,0.00043196544276457883,0.0,0.0
nooky,0.6047516198704104,0.17494600431965443,0.015982721382289417,0.0,0.0,0.35334773218142546,0.061339092872570194,0.008207343412526998,0.0,0.0
noons,0.6181425485961123,0.16414686825053995,0.012958963282937365,0.0,0.0,0.29719222462203027,0.03844492440604752,0.00043196544276457883,0.0,0.0
noops,0.6803455723542116,0.23153347732181426,0.031965442764578834,0.0008639308855291577,0.0,0.2548596112311015,0.02332613390928726,0.0008639308855291577,0.0,0.0
nopal,0.8449244060475163,0.4103671706263499,0.08812095032397409,0.006911447084233261,0.0,0.252267818574514,0.038876889848812095,0.008207343412526998,0.0,0.0
noria,0.9136069114470842,0.5118790496760259,0.12483801295896328,0.011663066954643628,0.0,0.2609071274298056,0.04103671706263499,0.0008639308855291577,0.0,0.0
noris,0.8639308855291576,0.457451403887689,0.10496760259179266,0.009935205183585313,0.0,0.2557235421166307,0.03412526997840173,0.0008639308855291577,0.0,0.0
norks,0.8038876889848812,0.3615550755939525,0.07516198704103673,0.0034557235421166306,0.0,0.22073434125269978,0.024622030237580996,0.0008639308855291577,0.0,0.0
norma,0.8557235421166306,0.44362850971922246,0.10021598272138228,0.01123110151187905,0.00043196544276457883,0.23023758099352054,0.03153347732181425,0.0021598272138228943,0.0,0.0
norms,0.8233261339092873,0.37926565874730017,0.07732181425485962,0.005615550755939525,0.0,0.2267818574514039,0.024190064794816415,0.0008639308855291577,0.0,0.0
nosed,0.8704103671706264,0.43153347732181424,0.10064794816414686,0.008639308855291577,0.0,0.30367170626349893,0.05269978401727862,0.002591792656587473,0.00043196544276457883,0.0
noser,0.8976241900647948,0.5455723542116631,0.1494600431965443,0.019870410367170625,0.00043196544276457883,0.2958963282937365,0.08855291576673864,0.014254859611231102,0.0012958963282937365,0.0
noses,0.8375809935205184,0.3460043196544277,0.06436285097192225,0.0034557235421166306,0.0,0.2833693304535637,0.03844492440604752,0.0017278617710583153,0.00043196544276457883,0.0
notal,0.8799136069114472,0.47516198704103674,0.12311015118790497,0.009935205183585313,0.0008639308855291577,0.26997840172786175,0.040604751619870406,0.01079913606911447,0.0008639308855291577,0.0
noted,0.8570194384449245,0.465658747300216,0.10280777537796976,0.006911447084233261,0.0,0.31144708423326134,0.057883369330453564,0.0034557235421166306,0.0,0.0
noter,0.8872570194384449,0.5650107991360691,0.16457883369330456,0.016846652267818573,0.00043196544276457883,0.30280777537796977,0.08812095032397409,0.02203023758099352,0.00043196544276457883,0.0
notes,0.8894168466522678,0.49330453563714904,0.14341252699784018,0.012526997840172785,0.0008639308855291577,0.2915766738660907,0.0427645788336933,0.003023758099352052,0.0,0.0
notum,0.758099352051836,0.3110151187904967,0.06781857451403887,0.005183585313174946,0.00043196544276457883,0.21771058315334774,0.018574514038876888,0.0017278617710583153,0.0,0.0
nould,0.7667386609071275,0.3352051835853132,0.05701943844492441,0.0064794816414686825,0.0,0.2816414686825054,0.038876889848812095,0.00734341252699784,0.0008639308855291577,0.0
noule,0.8807775377969763,0.4799136069114471,0.09503239740820733,0.006047516198704104,0.0,0.383585313174946,0.06954643628509719,0.006911447084233261,0.0008639308855291577,0.0
nouls,0.8056155507559395,0.388768898488121,0.07429805615550755,0.0038876889848812094,0.0,0.25658747300215984,0.03412526997840173,0.002591792656587473,0.0,0.0
nouns,0.6971922246220302,0.25917926565874727,0.03498920086393088,0.0012958963282937365,0.0,0.25572354211663073,0.04146868250539957,0.004751619870410367,0.0,0.0
nouny,0.6596112311015119,0.22289416846652269,0.022894168466522678,0.00043196544276457883,0.0,0.3593952483801296,0.07516198704103672,0.009071274298056155,0.0,0.0
noups,0.7451403887688985,0.3291576673866091,0.06393088552915767,0.0038876889848812094,0.0,0.21727861771058316,0.027213822894168467,0.00043196544276457883,0.0,0.0
novae,0.8816414686825055,0.45615550755939527,0.09503239740820733,0.008639308855291577,0.0,0.37105831533477324,0.037149028077753776,0.003023758099352052,0.0,0.0
novas,0.8125269978401728,0.37192224622030234,0.06479481641468683,0.003023758099352052,0.0,0.21987041036717064,0.0224622030237581,0.0012958963282937365,0.0,0.0
novum,0.6557235421166308,0.23326133909287258,0.028077753779697623,0.0017278617710583153,0.0,0.1913606911447084,0.01900647948164147,0.0008639308855291577,0.0,0.0
noway,0.7987041036717063,0.32095032397408213,0.061771058315334776,0.0034557235421166306,0.0,0.3153347732181425,0.054427645788336934,0.005615550755939525,0.0,0.0
nowed,0.8043196544276457,0.33563714902807773,0.08077753779697625,0.006911447084233261,0.00043196544276457883,0.27991360691144707,0.049244060475161985,0.006911447084233261,0.0,0.0
nowls,0.7766738660907128,0.3187904967602592,0.05961123110151188,0.0038876889848812094,0.0,0.2103671706263499,0.021166306695464362,0.0017278617710583153,0.0,0.0
nowts,0.7546436285097192,0.33174946004319655,0.07645788336933045,0.004319654427645789,0.0,0.19913606911447085,0.023758099352051833,0.00043196544276457883,0.0,0.0
nowty,0.7356371490280778,0.2920086393088553,0.050971922246220304,0.0017278617710583153,0.0,0.2937365010799136,0.06349892008639309,0.007775377969762419,0.0,0.0
noxal,0.8073434125269978,0.3429805615550756,0.06349892008639309,0.003023758099352052,0.0,0.23628509719222465,0.03628509719222462,0.006911447084233261,0.0,0.0
noxes,0.8393088552915766,0.35464362850971926,0.06997840172786178,0.0034557235421166306,0.0,0.26090712742980565,0.03239740820734341,0.0012958963282937365,0.0,0.0
noyau,0.8488120950323974,0.38617710583153353,0.06090712742980562,0.002591792656587473,0.0,0.20215982721382292,0.016414686825053995,0.0012958963282937365,0.0,0.0
noyed,0.8514038876889849,0.3831533477321814,0.08164146868250541,0.008207343412526998,0.0,0.2863930885529158,0.04924406047516199,0.0017278617710583153,0.0,0.0
noyes,0.8933045356371491,0.44190064794816414,0.0876889848812095,0.008207343412526998,0.00043196544276457883,0.2660907127429806,0.03455723542116631,0.0012958963282937365,0.0,0.0
nubby,0.5688984881209502,0.14773218142548597,0.013390928725701945,0.00043196544276457883,0.0,0.24751619870410366,0.03758099352051836,0.0034557235421166306,0.0,0.0
nubia,0.8293736501079914,0.3326133909287257,0.05874730021598273,0.0017278617710583153,0.0,0.19740820734341252,0.01814254859611231,0.0012958963282937365,0.0,0.0
nucha,0.7814254859611232,0.3339092872570194,0.06393088552915767,0.005615550755939525,0.0,0.14643628509719225,0.012526997840172787,0.0012958963282937365,0.0,0.0
nuddy,0.5870410367170626,0.1654427645788337,0.0224622030237581,0.0,0.0,0.25701943844492436,0.050971922246220304,0.0064794816414686825,0.0012958963282937365,0.0
nuder,0.8419006479481642,0.4539956803455723,0.10712742980561554,0.009071274298056157,0.00043196544276457883,0.26695464362850974,0.0799136069114471,0.010367170626349892,0.00043196544276457883,0.0
nudes,0.8362850971922245,0.3969762419006479,0.07818574514038877,0.0064794816414686825,0.0,0.2557235421166307,0.025053995680345574,0.0008639308855291577,0.0,0.0
nudie,0.838876889848812,0.38660907127429806,0.09676025917926565,0.008207343412526998,0.0,0.34082073434125276,0.03498920086393089,0.0038876889848812094,0.00043196544276457883,0.0
nudzh,0.6073434125269979,0.15032397408207343,0.01555075593952484,0.00043196544276457883,0.0,0.1818574514038877,0.01511879049676026,0.00043196544276457883,0.0,0.0
nuffs,0.6133909287257019,0.16025917926565875,0.01727861771058315,0.00043196544276457883,0.0,0.1326133909287257,0.004751619870410367,0.00043196544276457883,0.0,0.0
nugae,0.8751619870410368,0.4298056155507559,0.10064794816414688,0.007775377969762419,0.0,0.34470842332613394,0.03153347732181425,0.002591792656587473,0.0,0.0
nuked,0.780561555075594,0.30755939524838016,0.04622030237580994,0.0038876889848812094,0.0,0.26133909287257023,0.028077753779697623,0.00043196544276457883,0.0,0.0
nukes,0.8138228941684665,0.35507559395248384,0.07213822894168466,0.004319654427645789,0.0,0.23714902807775376,0.017278617710583154,0.0,0.0,0.0
nulla,0.7684665226781857,0.298488120950324,0.03974082073434125,0.0008639308855291577,0.0,0.20950323974082072,0.02937365010799136,0.0034557235421166306,0.0,0.0
nulls,0.7127429805615552,0.241036717062635,0.027213822894168467,0.0008639308855291577,0.0,0.20129589632829373,0.02634989200863931,0.002591792656587473,0.0,0.0
numbs,0.68207343412527,0.22937365010799138,0.033693304535637146,0.0008639308855291577,0.0,0.13347732181425487,0.013390928725701943,0.0017278617710583153,0.0,0.0
numen,0.7477321814254859,0.24578833693304536,0.025485961123110152,0.0008639308855291577,0.0,0.2734341252699784,0.038876889848812095,0.0034557235421166306,0.00043196544276457883,0.0
nummy,0.5758099352051835,0.15161987041036717,0.016414686825053995,0.0,0.0,0.26090712742980565,0.04362850971922246,0.003455723542116631,0.0012958963282937365,0.0
nunny,0.5079913606911447,0.10280777537796976,0.004319654427645789,0.0,0.0,0.33045356371490286,0.05442764578833693,0.005183585313174946,0.0021598272138228943,0.0
nurds,0.8168466522678186,0.3412526997840173,0.06263498920086392,0.002591792656587473,0.0,0.19049676025917928,0.020734341252699785,0.0008639308855291577,0.0,0.0
nurdy,0.7684665226781857,0.30842332613390927,0.05701943844492441,0.002591792656587473,0.0,0.27991360691144707,0.06565874730021598,0.007775377969762419,0.00043196544276457883,0.0
nurls,0.8773218142548596,0.4,0.06263498920086394,0.0034557235421166306,0.0,0.224622030237581,0.02591792656587473,0.0017278617710583153,0.0,0.0
nurrs,0.7637149028077753,0.26177105831533476,0.037149028077753776,0.0008639308855291577,0.0,0.2224622030237581,0.023758099352051837,0.0017278617710583153,0.0,0.0
nutso,0.7930885529157667,0.37753779697624196,0.09935205183585313,0.010367170626349892,0.00043196544276457883,0.22030237580993522,0.021166306695464362,0.0017278617710583153,0.0,0.0
nutsy,0.7658747300215983,0.3282937365010799,0.06825053995680345,0.007775377969762419,0.0,0.3170626349892009,0.054427645788336934,0.0034557235421166306,0.00043196544276457883,0.0
nyaff,0.6773218142548596,0.20388768898488122,0.017710583153347732,0.0008639308855291577,0.0,0.17365010799136069,0.010367170626349892,0.0008639308855291577,0.0,0.0
nyala,0.7434125269978402,0.29848812095032395,0.04708423326133909,0.0012958963282937365,0.0,0.23974082073434128,0.015982721382289417,0.00043196544276457883,0.0,0.0
nying,0.6043196544276458,0.18660907127429802,0.03326133909287257,0.002591792656587473,0.0,0.1896328293736501,0.035421166306695465,0.009935205183585313,0.0021598272138228943,0.0
nyssa,0.7533477321814255,0.28207343412527,0.04017278617710583,0.0017278617710583153,0.0,0.150755939524838,0.01123110151187905,0.0,0.0,0.0
oaked,0.8825053995680346,0.4354211663066955,0.06479481641468682,0.0038876889848812094,0.0,0.2963282937365011,0.04362850971922247,0.0021598272138228943,0.00043196544276457883,0.0
oaker,0.8997840172786178,0.5382289416846653,0.142548596112311,0.007775377969762419,0.0,0.28250539956803455,0.08120950323974081,0.017710583153347732,0.0017278617710583153,0.0
oakum,0.7943844492440604,0.2695464362850972,0.03282937365010799,0.0,0.0,0.1978401727861771,0.008639308855291577,0.0012958963282937365,0.0,0.0
oared,0.8954643628509719,0.5693304535637149,0.18012958963282938,0.01555075593952484,0.00043196544276457883,0.3460043196544277,0.060043196544276464,0.0017278617710583153,0.0,0.0
oases,0.8907127429805615,0.44622030237580995,0.06911447084233262,0.00043196544276457883,0.0,0.2907127429805616,0.044060475161987044,0.0017278617710583153,0.0,0.0
oasis,0.8665226781857451,0.33390928725701946,0.02937365010799136,0.0,0.0,0.24190064794816415,0.023326133909287255,0.0017278617710583153,0.00043196544276457883,0.0
oasts,0.8077753779697624,0.358963282937365,0.06954643628509719,0.0021598272138228943,0.0,0.23110151187904968,0.022894168466522678,0.005183585313174946,0.0,0.0
oaten,0.9174946004319654,0.5796976241900648,0.15766738660907129,0.009935205183585314,0.00043196544276457883,0.3161987041036717,0.06393088552915765,0.009071274298056155,0.0012958963282937365,0.0
oater,0.9157667386609072,0.630669546436285,0.21987041036717062,0.022894168466522678,0.0,0.3049676025917927,0.09546436285097193,0.0224622030237581,0.003023758099352052,0.0
oaths,0.8362850971922245,0.43498920086393095,0.12008639308855291,0.01079913606911447,0.0,0.20215982721382292,0.021598272138228944,0.0008639308855291577,0.0,0.0
oaves,0.8946004319654428,0.468682505399568,0.10107991360691145,0.0064794816414686825,0.0,0.27732181425485963,0.04319654427645789,0.002591792656587473,0.0,0.0
obang,0.7779697624190065,0.31792656587473,0.06263498920086392,0.00734341252699784,0.0,0.2185745140388769,0.03326133909287257,0.0017278617710583153,0.0,0.0
obeah,0.8928725701943845,0.44406047516198704,0.07861771058315335,0.003023758099352052,0.0,0.208207343412527,0.0224622030237581,0.0008639308855291577,0.0,0.0
obeli,0.8777537796976242,0.4531317494600432,0.08423326133909287,0.0064794816414686825,0.0,0.16587473002159828,0.009503239740820735,0.00043196544276457883,0.0,0.0
obeys,0.8622030237580993,0.38660907127429806,0.05745140388768898,0.003023758099352052,0.0,0.1123110151187905,0.005183585313174946,0.00043196544276457883,0.0,0.0
obias,0.8889848812095033,0.3987041036717063,0.054859611231101515,0.002591792656587473,0.0,0.21555075593952483,0.009935205183585313,0.0,0.0,0.0
obied,0.8462203023758099,0.3771058315334773,0.07429805615550755,0.0038876889848812094,0.0,0.29503239740820736,0.028941684665226782,0.0038876889848812094,0.0,0.0
obiit,0.7140388768898489,0.23326133909287258,0.025485961123110152,0.0008639308855291577,0.0,0.2838012958963283,0.032829373650108,0.00043196544276457883,0.0,0.0
obits,0.8038876889848812,0.3593952483801296,0.07257019438444924,0.004751619870410367,0.0,0.2021598272138229,0.012958963282937365,0.0,0.0,0.0
objet,0.7965442764578834,0.3183585313174946,0.04708423326133909,0.0,0.0,0.2505399568034557,0.021166306695464366,0.0008639308855291577,0.0,0.0
oboes,0.7974082073434124,0.29503239740820736,0.03585313174946004,0.0008639308855291577,0.0,0.2695464362850972,0.013390928725701945,0.0,0.0,0.0
obole,0.7883369330453565,0.3084233261339093,0.042332613390928725,0.003023758099352052,0.0,0.3269978401727862,0.05356371490280778,0.002591792656587473,0.0,0.0
oboli,0.7110151187904967,0.23153347732181428,0.022030237580993522,0.0008639308855291577,0.0,0.19654427645788336,0.008207343412526998,0.0,0.0,0.0
obols,0.7006479481641469,0.22764578833693305,0.024622030237580993,0.0,0.0,0.20518358531317496,0.010367170626349892,0.0,0.0,0.0
occam,0.7300215982721382,0.24276457883369332,0.030669546436285097,0.0021598272138228943,0.0,0.13434125269978403,0.011663066954643628,0.0017278617710583153,0.0,0.0
ocher,0.8509719222462203,0.4734341252699784,0.1287257019438445,0.012095032397408207,0.00043196544276457883,0.19524838012958964,0.06695464362850972,0.005183585313174946,0.00043196544276457883,0.0
oches,0.8552915766738661,0.4086393088552916,0.09719222462203024,0.009503239740820735,0.00043196544276457883,0.18142548596112312,0.009503239740820735,0.0008639308855291577,0.0,0.0
ochre,0.8509719222462203,0.4734341252699784,0.1287257019438445,0.012095032397408207,0.00043196544276457883,0.26393088552915767,0.0224622030237581,0.0012958963282937365,0.0,0.0
ochry,0.7740820734341254,0.3438444924406048,0.06695464362850972,0.004751619870410367,0.0,0.23974082073434128,0.021166306695464366,0.0008639308855291577,0.0,0.0
ocker,0.8380129589632829,0.4406047516198704,0.10064794816414688,0.009935205183585313,0.0,0.1939524838012959,0.06825053995680345,0.006911447084233261,0.0,0.0
ocrea,0.9079913606911447,0.5827213822894168,0.18488120950323975,0.01900647948164147,0.0,0.24838012958963285,0.020734341252699785,0.0012958963282937365,0.0,0.0
octad,0.838012958963283,0.40431965442764584,0.07948164146868252,0.003023758099352052,0.0,0.18401727861771058,0.01857451403887689,0.0012958963282937365,0.00043196544276457883,0.0
octan,0.8488120950323974,0.4406047516198704,0.10367170626349892,0.009503239740820735,0.0,0.1861771058315335,0.01987041036717063,0.002591792656587473,0.0008639308855291577,0.0
octas,0.8578833693304536,0.4423326133909287,0.1248380129589633,0.006047516198704104,0.0008639308855291577,0.15593952483801296,0.01123110151187905,0.0012958963282937365,0.00043196544276457883,0.0
octyl,0.8125269978401728,0.3615550755939525,0.05572354211663067,0.002591792656587473,0.0,0.13866090712742982,0.01166306695464363,0.0008639308855291577,0.00043196544276457883,0.0
oculi,0.8241900647948165,0.35248380129589635,0.061339092872570194,0.003023758099352052,0.0,0.16976241900647948,0.01123110151187905,0.0,0.0,0.0
odahs,0.8358531317494601,0.37321814254859614,0.06220302375809935,0.002591792656587473,0.0,0.18056155507559396,0.006047516198704104,0.0,0.0,0.0
odals,0.857451403887689,0.4380129589632829,0.08941684665226782,0.005183585313174946,0.0,0.2289416846652268,0.01511879049676026,0.00043196544276457883,0.0,0.0
odeon,0.7853131749460043,0.3041036717062635,0.05226781857451404,0.002591792656587473,0.0,0.19308855291576676,0.022030237580993522,0.0008639308855291577,0.0,0.0
odeum,0.8237580993520519,0.3412526997840173,0.0652267818574514,0.002591792656587473,0.0,0.14557235421166306,0.010367170626349892,0.00043196544276457883,0.0,0.0
odism,0.775377969762419,0.3049676025917927,0.04319654427645788,0.0021598272138228943,0.0,0.21425485961123109,0.017710583153347732,0.0012958963282937365,0.0,0.0
odist,0.8129589632829374,0.3900647948164147,0.07602591792656586,0.006047516198704104,0.0,0.276889848812095,0.042764578833693306,0.004751619870410367,0.0,0.0
odium,0.7481641468682506,0.26393088552915767,0.041900647948164144,0.0021598272138228943,0.0,0.18401727861771058,0.009503239740820736,0.0008639308855291577,0.00043196544276457883,0.0
odors,0.7516198704103672,0.2894168466522678,0.037149028077753776,0.0008639308855291577,0.0,0.19352051835853132,0.01857451403887689,0.0008639308855291577,0.0,0.0
odour,0.7071274298056156,0.26177105831533476,0.039308855291576676,0.0012958963282937365,0.0,0.2367170626349892,0.020302375809935203,0.0017278617710583153,0.0,0.0
odyle,0.8609071274298057,0.411231101511879,0.08898488120950325,0.005615550755939525,0.0,0.26436285097192225,0.02634989200863931,0.0012958963282937365,0.0,0.0
odyls,0.7909287257019438,0.32354211663066956,0.0591792656587473,0.0038876889848812094,0.0,0.1183585313174946,0.005183585313174946,0.0008639308855291577,0.0,0.0
ofays,0.8207343412526997,0.34730021598272137,0.05010799136069115,0.0017278617710583153,0.0,0.1654427645788337,0.005183585313174946,0.0,0.0,0.0
offed,0.7377969762419007,0.23628509719222462,0.022030237580993522,0.0,0.0,0.19870410367170627,0.019438444924406047,0.0017278617710583153,0.00043196544276457883,0.0
offie,0.8181425485961124,0.27688984881209505,0.020734341252699785,0.0,0.0,0.26868250539956806,0.013390928725701945,0.0012958963282937365,0.0,0.0
oflag,0.7926565874730022,0.3226781857451404,0.06263498920086394,0.004319654427645789,0.0,0.1485961123110151,0.008639308855291577,0.00043196544276457883,0.0,0.0
ofter,0.8548596112311014,0.48984881209503245,0.1287257019438445,0.012095032397408207,0.00043196544276457883,0.2146868250539957,0.07084233261339093,0.010367170626349892,0.0021598272138228943,0.0
ogams,0.8047516198704103,0.34989200863930886,0.051403887688984885,0.002591792656587473,0.0,0.18833693304535637,0.012095032397408207,0.0,0.0,0.0
ogeed,0.7451403887688984,0.257451403887689,0.03282937365010799,0.0008639308855291577,0.0,0.24578833693304536,0.03801295896328294,0.0038876889848812094,0.0,0.0
ogees,0.8034557235421166,0.30323974082073435,0.03628509719222463,0.00043196544276457883,0.0,0.22462203023758098,0.027645788336933045,0.0,0.0,0.0
oggin,0.6669546436285098,0.22548596112311015,0.04103671706263499,0.0038876889848812094,0.0,0.15637149028077757,0.01814254859611231,0.0017278617710583153,0.0,0.0
ogham,0.7697624190064795,0.2946004319654428,0.03844492440604752,0.002591792656587473,0.0,0.10971922246220303,0.005615550755939525,0.0,0.0,0.0
